date,Score,isPartial,ID,Timestamp,Source
2016-08-21,40,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-08-28,44,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-09-04,30,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-09-11,38,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-09-18,27,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-09-25,34,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-10-02,39,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-10-09,33,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-10-16,42,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-10-23,39,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-10-30,49,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-11-06,38,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-11-13,37,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-11-20,32,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-11-27,55,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-12-04,57,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-12-11,41,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-12-18,42,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2016-12-25,60,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-01-01,28,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-01-08,53,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-01-15,47,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-01-22,39,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-01-29,50,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-02-05,43,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-02-12,51,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-02-19,50,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-02-26,78,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-03-05,57,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-03-12,43,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-03-19,54,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-03-26,51,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-04-02,43,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-04-09,34,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-04-16,40,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-04-23,49,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-04-30,51,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-05-07,49,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-05-14,49,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-05-21,45,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-05-28,42,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-06-04,49,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-06-11,37,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-06-18,42,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-06-25,41,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
2017-07-02,46,False,OVR.Ovr,2021-08-21 13:27:52,Google Trends
