date,Score,isPartial,ID,Timestamp,Source
2016-08-21,20,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-08-28,40,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-09-04,44,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-09-11,40,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-09-18,43,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-09-25,43,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-10-02,54,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-10-09,35,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-10-16,58,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-10-23,31,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-10-30,39,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-11-06,15,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-11-13,38,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-11-20,30,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-11-27,55,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-12-04,54,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-12-11,37,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-12-18,43,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2016-12-25,24,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-01-01,34,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-01-08,25,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-01-15,18,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-01-22,60,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-01-29,50,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-02-05,60,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-02-12,62,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-02-19,50,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-02-26,38,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-03-05,65,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-03-12,38,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-03-19,35,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-03-26,29,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-04-02,60,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-04-09,40,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-04-16,36,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-04-23,42,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-04-30,57,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-05-07,50,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-05-14,38,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-05-21,42,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-05-28,57,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
2017-06-04,34,False,ALPHA.Alpha Finance,2021-08-21 13:27:52,Google Trends
